Groesse;Wert
Pufferspeicher[0].T_oben_Mittel;64.44
Pufferspeicher[0].T_oben_Min;64.44
Pufferspeicher[1].ID_Pufferspeicher;1054189
Pufferspeicher[1].Bezeichner;Puffer 3000Ltr (2)
Pufferspeicher[1].Verwendung;Brauchwasser
Pufferspeicher[1].Q_max;34.8
Pufferspeicher[1].Ladung_gesamt;6191.08
Pufferspeicher[1].Entladung_gesamt;5000.01
Pufferspeicher[1].Verluste_gesamt;1158.14
Pufferspeicher[1].SOC_Ende;32.93
Pufferspeicher[1].SOC_Mittel;32.93
Pufferspeicher[1].SOC_Max;32.93
Pufferspeicher[1].Vollzyklen;177.9
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;5000.01
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;0
Pufferspeicher[1].Durchsatz_Entladen;0
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;9.46
Pufferspeicher[1].T_oben_Min;9.46
Vektor.waermebedarf.Summe;64314.8197
Vektor.waermebedarf_gebaeude.Summe;59314814.5
Vektor.waermebedarf_brauchwasser.Summe;5000.00529
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;166615.072
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;32000.014
Vektor.reststrom_viertelstunde.Summe;91824.756
Vektor.wp_waermebedarf.Summe;64314.8197
Vektor.wp_produktion.Summe;51745.8346
Vektor.wp_strom.Summe;19401.841
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;0
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;5000.00529
Vektor.puffer_soc.Summe;380445.767
Vektor.puffer_ladung.Summe;61671.4463
Vektor.puffer_entladung.Summe;59311.7264
Vektor.kessel_waermebedarf.Summe;64314.8197
Vektor.kessel_leistung.Summe;16119.7778
Vektor.kessel_restwaerme.Summe;5.44571114
Vektor.kessel_strom.Summe;0
Vektor.pv_produktion.Summe;4445.65555
Vektor.pv_produktion_theoretisch.Summe;6713.37239
Vektor.pv_ueberschuss.Summe;2267.71684
Vektor.pv_reststrom.Summe;22956.189
Vektor.pv_strombedarf.Summe;27401.8445
